,utc,scan,lst,source,velocity,right_ascension,declination,azimuth,elevation,ca,ie,x_focus,y_focus,z_focus,foct,scan_type,observ_mode,observ_geometry,stroke_mode,switch_mode,offsets,reference,no_of_subscans,mm_pwv,ambient_temperature,pressure,humidity,dew_point,wind_direction,wind_speed,frontend_backend,mol_line,command,observer_id,operator_id,scan_duration,comment,line
463,2016-12-11 22:34:22,95357,23:27:34,JO201_F,0.0,00:41:31.3100,-09:16:05.4000,55.1,67.4,-2.4,-0.6,0.09,0.201,0.192,ON,CAL,RASTER,SINGLE,LINEAR,TP,"EQ[0.0"",0.0""]REL","HO[-300.0"",0.0""]REL",3,1.36,-2.6,553.6,23.2,-18.7,277.0,5.8,HET230-XFFTS2 (RefFeed: 1),CO_JO201_sh (221.430); CO_JO201_sh (221.430),"calibrate(mode='COLD',time=[10],autolevel='ON')",PMO,PVE,0 days 00:01:16.000000000,-,CO_JO201_sh
464,2016-12-11 22:35:38,95358,23:28:52,JO201_F,0.0,00:41:31.3100,-09:16:05.4000,54.6,67.7,-2.4,-0.6,0.09,0.201,0.192,ON,ONOFF,RASTER,SINGLE,LINEAR,"WOB 150.0,0.5,SYM,119","EQ[0.0"",0.0""]REL",,20,1.25,-2.7,553.6,23.6,-18.6,258.0,7.2,HET230-XFFTS2 (RefFeed: 1),CO_JO201_sh (221.430); CO_JO201_sh (221.430),"on(time=20,drift='NO',feeds=[],offsets=[],offsets_unit='arcsec',on2cal=0)",PMO,PVE,0 days 00:08:44.000000000,-,CO_JO201_sh
465,2016-12-11 22:44:24,95359,23:37:38,JO201_F,0.0,00:41:31.3100,-09:16:05.4000,50.6,69.3,-2.4,-0.6,0.09,0.201,0.192,ON,CAL,RASTER,SINGLE,LINEAR,TP,"EQ[0.0"",0.0""]REL","HO[-300.0"",0.0""]REL",3,1.3,-2.5,553.6,23.1,-18.6,281.0,5.2,HET230-XFFTS2 (RefFeed: 1),CO_JO201_sh (221.430); CO_JO201_sh (221.430),"calibrate(mode='COLD',time=[10],autolevel='ON')",PMO,PVE,0 days 00:01:12.000000000,-,CO_JO201_sh
466,2016-12-11 22:45:37,95360,23:38:51,JO201_F,0.0,00:41:31.3100,-09:16:05.4000,50.1,69.5,-2.4,-0.6,0.09,0.201,0.192,ON,ONOFF,RASTER,SINGLE,LINEAR,"WOB 150.0,0.5,SYM,119","EQ[0.0"",0.0""]REL",,20,1.25,-3.0,553.6,23.5,-18.8,280.0,6.2,HET230-XFFTS2 (RefFeed: 1),CO_JO201_sh (221.430); CO_JO201_sh (221.430),"on(time=20,drift='NO',feeds=[],offsets=[],offsets_unit='arcsec',on2cal=0)",PMO,PVE,0 days 00:08:55.000000000,-,CO_JO201_sh
467,2016-12-11 22:54:33,95361,23:47:49,JO201_F,0.0,00:41:31.3100,-09:16:05.4000,45.2,71.0,-2.4,-0.6,0.09,0.201,0.192,ON,CAL,RASTER,SINGLE,LINEAR,TP,"EQ[0.0"",0.0""]REL","HO[-300.0"",0.0""]REL",3,1.34,-3.2,553.7,23.9,-18.8,249.0,8.4,HET230-XFFTS2 (RefFeed: 1),CO_JO201_sh (221.430); CO_JO201_sh (221.430),"calibrate(mode='COLD',time=[10],autolevel='ON')",PMO,PVE,0 days 00:01:12.000000000,-,CO_JO201_sh
468,2016-12-11 22:55:46,95362,23:49:02,JO201_F,0.0,00:41:31.3100,-09:16:05.4000,44.6,71.2,-2.4,-0.6,0.09,0.201,0.192,ON,ONOFF,RASTER,SINGLE,LINEAR,"WOB 150.0,0.5,SYM,119","EQ[0.0"",0.0""]REL",,20,1.33,-3.3,553.7,24.0,-18.9,258.0,5.9,HET230-XFFTS2 (RefFeed: 1),CO_JO201_sh (221.430); CO_JO201_sh (221.430),"on(time=20,drift='NO',feeds=[],offsets=[],offsets_unit='arcsec',on2cal=0)",PMO,PVE,0 days 00:08:55.000000000,-,CO_JO201_sh
469,2016-12-11 23:04:42,95363,23:58:00,JO201_F,0.0,00:41:31.3100,-09:16:05.4000,38.9,72.6,-2.4,-0.6,0.09,0.201,0.192,ON,CAL,RASTER,SINGLE,LINEAR,TP,"EQ[0.0"",0.0""]REL","HO[-300.0"",0.0""]REL",3,1.39,-3.7,553.7,25.5,-18.6,285.0,8.8,HET230-XFFTS2 (RefFeed: 1),CO_JO201_sh (221.430); CO_JO201_sh (221.430),"calibrate(mode='COLD',time=[10],autolevel='ON')",PMO,PVE,0 days 00:01:12.000000000,-,CO_JO201_sh
470,2016-12-11 23:05:54,95364,23:59:13,JO201_F,0.0,00:41:31.3100,-09:16:05.4000,38.2,72.8,-2.4,-0.6,0.09,0.201,0.192,ON,ONOFF,RASTER,SINGLE,LINEAR,"WOB 150.0,0.5,SYM,119","EQ[0.0"",0.0""]REL",,20,1.42,-3.8,553.7,25.8,-18.4,263.0,7.3,HET230-XFFTS2 (RefFeed: 1),CO_JO201_sh (221.430); CO_JO201_sh (221.430),"on(time=20,drift='NO',feeds=[],offsets=[],offsets_unit='arcsec',on2cal=0)",PMO,PVE,0 days 00:08:53.000000000,-,CO_JO201_sh
471,2016-12-11 23:14:49,95365,00:08:08,JO201_F,0.0,00:41:31.3100,-09:16:05.4000,32.0,73.9,-2.4,-0.6,0.09,0.201,0.192,ON,CAL,RASTER,SINGLE,LINEAR,TP,"EQ[0.0"",0.0""]REL","HO[-300.0"",0.0""]REL",3,1.41,-4.0,553.7,27.0,-18.1,270.0,6.0,HET230-XFFTS2 (RefFeed: 1),CO_JO201_sh (221.430); CO_JO201_sh (221.430),"calibrate(mode='COLD',time=[10],autolevel='ON')",PMO,PVE,0 days 00:00:00.000000000,[Setting APEX/TSGEN/cmdMode failed. Setting blank/sync mode failed for APEX/TSGEN.],CO_JO201_sh
472,2016-12-11 23:15:01,95366,00:08:20,JO201_F,0.0,00:41:31.3100,-09:16:05.4000,31.5,74.0,-2.4,-0.6,0.09,0.201,0.192,ON,CAL,RASTER,SINGLE,LINEAR,TP,"EQ[0.0"",0.0""]REL","HO[-300.0"",0.0""]REL",3,1.42,-4.0,553.7,27.1,-18.1,270.0,4.0,HET230-XFFTS2 (RefFeed: 1),CO_JO201_sh (221.430); CO_JO201_sh (221.430),"calibrate(mode='COLD',time=[10],autolevel='ON')",PMO,PVE,0 days 00:01:11.000000000,-,CO_JO201_sh
473,2016-12-11 23:16:13,95367,00:09:32,JO201_F,0.0,00:41:31.3100,-09:16:05.4000,30.6,74.1,-2.4,-0.6,0.09,0.201,0.192,ON,ONOFF,RASTER,SINGLE,LINEAR,"WOB 150.0,0.5,SYM,119","EQ[0.0"",0.0""]REL",,20,1.44,-4.0,553.7,27.3,-18.0,271.0,4.9,HET230-XFFTS2 (RefFeed: 1),CO_JO201_sh (221.430); CO_JO201_sh (221.430),"on(time=20,drift='NO',feeds=[],offsets=[],offsets_unit='arcsec',on2cal=0)",PMO,PVE,0 days 00:08:47.000000000,-,CO_JO201_sh
474,2016-12-11 23:25:01,95368,00:18:22,JO201_F,0.0,00:41:31.3100,-09:16:05.4000,23.1,75.0,-2.4,-0.6,0.09,0.201,0.192,ON,CAL,RASTER,SINGLE,LINEAR,TP,"EQ[0.0"",0.0""]REL","HO[-300.0"",0.0""]REL",3,1.33,-4.4,553.8,30.4,-17.2,248.0,7.3,HET230-XFFTS2 (RefFeed: 1),CO_JO201_sh (221.430); CO_JO201_sh (221.430),"calibrate(mode='COLD',time=[10],autolevel='ON')",PMO,PVE,0 days 00:01:11.000000000,-,CO_JO201_sh
475,2016-12-11 23:26:12,95369,00:19:34,JO201_F,0.0,00:41:31.3100,-09:16:05.4000,22.1,75.2,-2.4,-0.6,0.09,0.201,0.192,ON,ONOFF,RASTER,SINGLE,LINEAR,"WOB 150.0,0.5,SYM,119","EQ[0.0"",0.0""]REL",,20,1.31,-4.5,553.8,31.1,-17.0,256.0,5.4,HET230-XFFTS2 (RefFeed: 1),CO_JO201_sh (221.430); CO_JO201_sh (221.430),"on(time=20,drift='NO',feeds=[],offsets=[],offsets_unit='arcsec',on2cal=0)",PMO,PVE,0 days 00:08:38.000000000,-,CO_JO201_sh
476,2016-12-11 23:34:59,95370,00:28:22,TX-Psc,13.0,23:46:23.4930,03:29:12.2600,-22.1,61.6,-2.4,-0.6,0.09,0.201,0.192,ON,GO,NONE,NONE,LINEAR,TP,"EQ[0.0"",0.0""]REL",,0,1.23,-5.0,553.7,33.5,-16.6,266.0,4.0,HET230-XFFTS2 (RefFeed: 1),CO(2-1) (230.538); CO(2-1) (230.538),go(),DKA,FMA,0 days 00:00:12.000000000,-,CO(2-1)
477,2016-12-11 23:35:57,95371,00:29:20,TX-Psc,13.0,23:46:23.4930,03:29:12.2600,-23.1,61.4,-2.4,-0.6,0.09,0.201,0.192,ON,CAL,RASTER,SINGLE,LINEAR,TP,"EQ[0.0"",0.0""]REL","EQ[-1000.0"",0.0""]REL",3,1.2,-5.0,553.7,34.1,-16.5,275.0,4.6,HET230-XFFTS2 (RefFeed: 1),CO(2-1) (230.538); CO(2-1) (230.538),"calibrate(mode='COLD',time=[10],autolevel='ON')",DKA,FMA,0 days 00:01:11.000000000,-,CO(2-1)
478,2016-12-11 23:37:09,95372,00:30:32,TX-Psc,13.0,23:46:23.4930,03:29:12.2600,-23.1,61.4,-2.4,-0.6,0.09,0.201,0.192,ON,POINT,RASTER,CROSS,LINEAR,"WOB 60.0,0.5,POS,86","EQ[0.0"",0.0""]REL",,9,1.21,-5.1,553.7,33.9,-16.6,260.0,4.9,HET230-XFFTS2 (RefFeed: 1),CO(2-1) (230.538); CO(2-1) (230.538),"point(length=54.0,unit='arcsec',time=20.0,mode='RAS',points=5,direction='x')",DKA,FMA,0 days 00:03:55.000000000,-,CO(2-1)
479,2016-12-11 23:41:32,95373,00:34:56,JO201_E,0.0,00:41:33.0000,-09:16:03.6000,7.5,76.1,-2.5,-2.9,0.09,0.201,0.192,ON,GO,NONE,NONE,LINEAR,TP,"EQ[0.0"",0.0""]REL",,0,1.21,-5.2,553.8,34.3,-16.6,268.0,4.8,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),go(),DKA,FMA,0 days 00:00:11.000000000,-,CO_JO201
480,2016-12-11 23:42:22,95374,00:35:46,JO201_E,0.0,00:41:33.0000,-09:16:03.6000,6.3,76.1,-2.5,-2.9,0.09,0.201,0.192,ON,CAL,RASTER,SINGLE,LINEAR,TP,"EQ[0.0"",0.0""]REL","HO[-300.0"",0.0""]REL",3,1.22,-5.2,553.8,34.5,-16.6,273.0,4.1,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"calibrate(mode='COLD',time=[10],autolevel='ON')",DKA,FMA,0 days 00:01:13.000000000,-,CO_JO201
481,2016-12-11 23:43:36,95375,00:37:00,JO201_E,0.0,00:41:33.0000,-09:16:03.6000,5.2,76.1,-2.5,-2.9,0.09,0.201,0.192,ON,ONOFF,RASTER,SINGLE,LINEAR,"WOB 150.0,0.5,SYM,119","EQ[0.0"",0.0""]REL",,20,1.21,-5.4,553.7,35.1,-16.5,282.0,6.3,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"on(time=20,drift='NO',feeds=[],offsets=[],offsets_unit='arcsec',on2cal=0)",DKA,FMA,0 days 00:08:51.000000000,-,CO_JO201
482,2016-12-11 23:52:27,95376,00:45:53,JO201_E,0.0,00:41:33.0000,-09:16:03.6000,-4.1,76.1,-2.5,-2.9,0.09,0.201,0.192,ON,CAL,RASTER,SINGLE,LINEAR,TP,"EQ[0.0"",0.0""]REL","HO[-300.0"",0.0""]REL",3,1.25,-5.7,553.8,39.0,-15.6,268.0,6.4,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"calibrate(mode='COLD',time=[10],autolevel='ON')",DKA,FMA,0 days 00:01:11.000000000,-,CO_JO201
483,2016-12-11 23:53:39,95377,00:47:04,JO201_E,0.0,00:41:33.0000,-09:16:03.6000,-5.2,76.1,-2.5,-2.9,0.09,0.201,0.192,ON,ONOFF,RASTER,SINGLE,LINEAR,"WOB 150.0,0.5,SYM,119","EQ[0.0"",0.0""]REL",,20,1.26,-5.5,553.8,40.0,-15.2,261.0,4.5,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"on(time=20,drift='NO',feeds=[],offsets=[],offsets_unit='arcsec',on2cal=0)",DKA,FMA,0 days 00:08:53.000000000,-,CO_JO201
484,2016-12-12 00:02:32,95378,00:56:00,JO201_E,0.0,00:41:33.0000,-09:16:03.6000,-14.3,75.8,-2.5,-2.9,0.09,0.201,0.192,ON,CAL,RASTER,SINGLE,LINEAR,TP,"EQ[0.0"",0.0""]REL","HO[-300.0"",0.0""]REL",3,1.12,-6.0,553.8,41.9,-15.1,270.0,3.4,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"calibrate(mode='COLD',time=[10],autolevel='ON')",DKA,FMA,0 days 00:01:13.000000000,-,CO_JO201
485,2016-12-12 00:03:47,95379,00:57:14,JO201_E,0.0,00:41:33.0000,-09:16:03.6000,-15.4,75.7,-2.5,-2.9,0.09,0.201,0.192,ON,ONOFF,RASTER,SINGLE,LINEAR,"WOB 150.0,0.5,SYM,119","EQ[0.0"",0.0""]REL",,20,1.12,-5.9,553.8,42.2,-15.0,269.0,4.0,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"on(time=20,drift='NO',feeds=[],offsets=[],offsets_unit='arcsec',on2cal=0)",DKA,FMA,0 days 00:08:51.000000000,-,CO_JO201
486,2016-12-12 00:12:38,95380,01:06:07,JO201_E,0.0,00:41:33.0000,-09:16:03.6000,-23.8,75.0,-2.5,-2.9,0.09,0.201,0.192,ON,CAL,RASTER,SINGLE,LINEAR,TP,"EQ[0.0"",0.0""]REL","HO[-300.0"",0.0""]REL",3,1.03,-6.5,553.7,43.9,-15.0,292.0,5.3,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"calibrate(mode='COLD',time=[10],autolevel='ON')",DKA,FMA,0 days 00:01:11.000000000,-,CO_JO201
487,2016-12-12 00:13:51,95381,01:07:20,JO201_E,0.0,00:41:33.0000,-09:16:03.6000,-24.7,74.9,-2.5,-2.9,0.09,0.201,0.192,ON,ONOFF,RASTER,SINGLE,LINEAR,"WOB 150.0,0.5,SYM,119","EQ[0.0"",0.0""]REL",,20,1.07,-6.5,553.8,44.5,-14.8,287.0,5.9,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"on(time=20,drift='NO',feeds=[],offsets=[],offsets_unit='arcsec',on2cal=0)",DKA,FMA,0 days 00:08:52.000000000,-,CO_JO201
488,2016-12-12 00:22:43,95382,01:16:14,JO201_E,0.0,00:41:33.0000,-09:16:03.6000,-32.2,74.0,-2.5,-2.9,0.09,0.201,0.192,ON,CAL,RASTER,SINGLE,LINEAR,TP,"EQ[0.0"",0.0""]REL","HO[-300.0"",0.0""]REL",3,1.01,-6.9,553.7,43.9,-15.3,301.0,5.0,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"calibrate(mode='COLD',time=[10],autolevel='ON')",DKA,FMA,0 days 00:01:11.000000000,-,CO_JO201
489,2016-12-12 00:23:55,95383,01:17:26,JO201_E,0.0,00:41:33.0000,-09:16:03.6000,-33.0,73.8,-2.5,-2.9,0.09,0.201,0.192,ON,ONOFF,RASTER,SINGLE,LINEAR,"WOB 150.0,0.5,SYM,119","EQ[0.0"",0.0""]REL",,20,1.03,-6.5,553.7,43.8,-15.1,300.0,4.6,HET230-XFFTS2 (RefFeed: 1),CO_JO201 (220.680); CO_JO201 (220.680),"on(time=20,drift='NO',feeds=[],offsets=[],offsets_unit='arcsec',on2cal=0)",DKA,FMA,0 days 00:08:51.000000000,-,CO_JO201
490,2016-12-12 08:56:22,95497,09:51:17,IRC+10216,-25.0,09:47:57.4100,13:16:43.6000,-1.0,53.8,-6.0,-4.5,0.25,0.06,0.14,ON,GO,NONE,NONE,LINEAR,TP,"EQ[0.0"",0.0""]REL",,0,0.93,-9.1,551.7,17.7,-26.4,308.0,8.1,HET230-XFFTS2 (RefFeed: 1),CO(2-1) (230.538); CO(2-1) (230.538),go(),CPE,FMA,0 days 00:00:05.000000000,-,CO(2-1)
491,2016-12-12 08:57:18,95498,09:52:14,IRC+10216,-25.0,09:47:57.4100,13:16:43.6000,-1.9,53.8,-6.0,-4.5,0.25,0.06,0.14,ON,CAL,RASTER,SINGLE,LINEAR,TP,"EQ[0.0"",0.0""]REL","EQ[-1000.0"",0.0""]REL",3,0.93,-9.2,551.7,17.9,-26.5,305.0,7.9,HET230-XFFTS2 (RefFeed: 1),CO(2-1) (230.538); CO(2-1) (230.538),"calibrate(mode='COLD',time=[10],autolevel='ON')",CPE,FMA,0 days 00:01:14.000000000,-,CO(2-1)
492,2016-12-12 08:58:33,95499,09:53:28,IRC+10216,-25.0,09:47:57.4100,13:16:43.6000,-2.0,53.8,-6.0,-4.5,0.25,0.06,0.14,ON,POINT,RASTER,CROSS,LINEAR,"WOB 60.0,0.5,POS,86","EQ[0.0"",0.0""]REL",,9,0.91,-9.5,551.8,18.4,-26.4,314.0,7.6,HET230-XFFTS2 (RefFeed: 1),CO(2-1) (230.538); CO(2-1) (230.538),"point(length=54.0,unit='arcsec',time=20.0,mode='RAS',points=5,direction='x')",CPE,FMA,0 days 00:03:55.000000000,-,CO(2-1)
493,2016-12-12 09:02:53,95500,09:57:49,JO204_C,0.0,10:13:48.1000,-00:54:56.5000,11.0,67.6,-4.3,-4.0,0.25,0.06,0.14,ON,GO,NONE,NONE,LINEAR,TP,"EQ[0.0"",0.0""]REL",,0,0.97,-10.8,551.7,20.6,-26.3,324.0,6.8,HET230-XFFTS2 (RefFeed: 1),CO_JO204 (221.152); CO_JO204 (221.152),go(),CPE,FMA,0 days 00:00:11.000000000,-,CO_JO204
494,2016-12-12 09:03:54,95501,09:58:51,JO204_C,0.0,10:13:48.1000,-00:54:56.5000,10.1,67.7,-4.3,-4.0,0.25,0.06,0.14,ON,CAL,RASTER,SINGLE,LINEAR,TP,"EQ[0.0"",0.0""]REL","HO[-300.0"",0.0""]REL",3,1.02,-10.4,551.8,20.2,-26.2,325.0,6.9,HET230-XFFTS2 (RefFeed: 1),CO_JO204 (221.152); CO_JO204 (221.152),"calibrate(mode='COLD',time=[10],autolevel='ON')",CPE,FMA,0 days 00:01:12.000000000,-,CO_JO204
495,2016-12-12 09:05:07,95502,10:00:04,JO204_C,0.0,10:13:48.1000,-00:54:56.5000,9.4,67.7,-4.3,-4.0,0.25,0.06,0.14,ON,ONOFF,RASTER,SINGLE,LINEAR,"WOB 150.0,0.5,SYM,119","EQ[0.0"",0.0""]REL",,20,0.98,-10.2,551.8,19.5,-26.4,327.0,6.9,HET230-XFFTS2 (RefFeed: 1),CO_JO204 (221.152); CO_JO204 (221.152),"on(time=20,drift='NO',feeds=[],offsets=[],offsets_unit='arcsec',on2cal=0)",CPE,FMA,0 days 00:08:34.000000000,-,CO_JO204
496,2016-12-12 09:13:42,95503,10:08:40,JO204_C,0.0,10:13:48.1000,-00:54:56.5000,3.7,68.0,-4.3,-4.0,0.25,0.06,0.14,ON,CAL,RASTER,SINGLE,LINEAR,TP,"EQ[0.0"",0.0""]REL","HO[-300.0"",0.0""]REL",3,1.04,-9.1,551.8,15.9,-27.6,324.0,7.6,HET230-XFFTS2 (RefFeed: 1),CO_JO204 (221.152); CO_JO204 (221.152),"calibrate(mode='COLD',time=[10],autolevel='ON')",CPE,FMA,0 days 00:01:08.000000000,-,CO_JO204
497,2016-12-12 09:14:50,95504,10:09:48,JO204_C,0.0,10:13:48.1000,-00:54:56.5000,3.0,68.0,-4.3,-4.0,0.25,0.06,0.14,ON,ONOFF,RASTER,SINGLE,LINEAR,"WOB 150.0,0.5,SYM,119","EQ[0.0"",0.0""]REL",,20,1.04,-9.3,551.8,15.9,-27.7,320.0,8.2,HET230-XFFTS2 (RefFeed: 1),CO_JO204 (221.152); CO_JO204 (221.152),"on(time=20,drift='NO',feeds=[],offsets=[],offsets_unit='arcsec',on2cal=0)",CPE,FMA,0 days 00:08:39.000000000,-,CO_JO204
498,2016-12-12 09:23:30,95505,10:18:29,JO204_C,0.0,10:13:48.1000,-00:54:56.5000,-2.9,68.0,-4.3,-4.0,0.25,0.06,0.14,ON,CAL,RASTER,SINGLE,LINEAR,TP,"EQ[0.0"",0.0""]REL","HO[-300.0"",0.0""]REL",3,1.02,-9.5,551.8,15.2,-28.3,325.0,7.5,HET230-XFFTS2 (RefFeed: 1),CO_JO204 (221.152); CO_JO204 (221.152),"calibrate(mode='COLD',time=[10],autolevel='ON')",CPE,FMA,0 days 00:01:08.000000000,-,CO_JO204
499,2016-12-12 09:24:39,95506,10:19:39,JO204_C,0.0,10:13:48.1000,-00:54:56.5000,-3.6,68.0,-4.3,-4.0,0.25,0.06,0.14,ON,ONOFF,RASTER,SINGLE,LINEAR,"WOB 150.0,0.5,SYM,119","EQ[0.0"",0.0""]REL",,20,1.03,-9.6,551.8,15.1,-28.4,321.0,7.1,HET230-XFFTS2 (RefFeed: 1),CO_JO204 (221.152); CO_JO204 (221.152),"on(time=20,drift='NO',feeds=[],offsets=[],offsets_unit='arcsec',on2cal=0)",CPE,FMA,0 days 00:00:00.000000000,"[Tracking position to within 1.0"" failed after 120 s. Scan 95506 aborted.]",CO_JO204
500,2016-12-12 09:29:20,95507,10:24:20,JO204_C,0.0,10:13:48.1000,-00:54:56.5000,-6.8,67.9,-4.3,-4.0,0.25,0.06,0.14,ON,CAL,RASTER,SINGLE,LINEAR,TP,"EQ[0.0"",0.0""]REL","HO[-300.0"",0.0""]REL",3,1.05,-10.1,551.9,15.6,-28.5,320.0,6.3,HET230-XFFTS2 (RefFeed: 1),CO_JO204 (221.152); CO_JO204 (221.152),"calibrate(mode='COLD',time=[10],autolevel='ON')",CPE,FMA,0 days 00:00:00.000000000,[Scan canceled by user.],CO_JO204
501,2016-12-12 09:30:29,95508,10:25:30,JO204_C,0.0,10:13:48.1000,-00:54:56.5000,-7.3,67.8,-4.3,-4.0,0.25,0.06,0.14,ON,GO,NONE,NONE,LINEAR,TP,"EQ[0.0"",0.0""]REL",,0,1.04,-10.6,551.9,16.3,-28.4,318.0,6.0,HET230-XFFTS2 (RefFeed: 1),CO_JO204 (221.152); CO_JO204 (221.152),go(),CPE,FMA,0 days 00:00:06.000000000,-,CO_JO204
502,2016-12-12 09:30:41,95509,10:25:42,JO204_C,0.0,10:13:48.1000,-00:54:56.5000,-7.7,67.8,-4.3,-4.0,0.25,0.06,0.14,ON,CAL,RASTER,SINGLE,LINEAR,TP,"EQ[0.0"",0.0""]REL","HO[-300.0"",0.0""]REL",3,1.04,-10.6,551.9,16.4,-28.4,319.0,6.0,HET230-XFFTS2 (RefFeed: 1),CO_JO204 (221.152); CO_JO204 (221.152),"calibrate(mode='COLD',time=[10],autolevel='ON')",CPE,FMA,0 days 00:01:12.000000000,-,CO_JO204
503,2016-12-12 09:31:54,95510,10:26:55,JO204_C,0.0,10:13:48.1000,-00:54:56.5000,-8.4,67.8,-4.3,-4.0,0.25,0.06,0.14,ON,ONOFF,RASTER,SINGLE,LINEAR,"WOB 150.0,0.5,SYM,119","EQ[0.0"",0.0""]REL",,20,1.04,-10.7,551.9,16.8,-28.3,318.0,6.3,HET230-XFFTS2 (RefFeed: 1),CO_JO204 (221.152); CO_JO204 (221.152),"on(time=20,drift='NO',feeds=[],offsets=[],offsets_unit='arcsec',on2cal=0)",CPE,FMA,0 days 00:08:31.000000000,-,CO_JO204
504,2016-12-12 09:40:26,95511,10:35:28,JO204_C,0.0,10:13:48.1000,-00:54:56.5000,-14.0,67.4,-4.3,-4.0,0.25,0.06,0.14,ON,CAL,RASTER,SINGLE,LINEAR,TP,"EQ[0.0"",0.0""]REL","HO[-300.0"",0.0""]REL",3,1.04,-10.9,551.9,17.5,-28.0,314.0,6.6,HET230-XFFTS2 (RefFeed: 1),CO_JO204 (221.152); CO_JO204 (221.152),"calibrate(mode='COLD',time=[10],autolevel='ON')",CPE,FMA,0 days 00:01:08.000000000,-,CO_JO204
505,2016-12-12 09:41:34,95512,10:36:37,JO204_C,0.0,10:13:48.1000,-00:54:56.5000,-14.6,67.4,-4.3,-4.0,0.25,0.06,0.14,ON,ONOFF,RASTER,SINGLE,LINEAR,"WOB 150.0,0.5,SYM,119","EQ[0.0"",0.0""]REL",,20,1.04,-10.4,551.9,16.2,-28.4,319.0,7.9,HET230-XFFTS2 (RefFeed: 1),CO_JO204 (221.152); CO_JO204 (221.152),"on(time=20,drift='NO',feeds=[],offsets=[],offsets_unit='arcsec',on2cal=0)",CPE,FMA,0 days 00:08:44.000000000,-,CO_JO204
506,2016-12-12 09:50:19,95513,10:45:23,JO204_C,0.0,10:13:48.1000,-00:54:56.5000,-20.1,66.8,-4.3,-4.0,0.25,0.06,0.14,ON,CAL,RASTER,SINGLE,LINEAR,TP,"EQ[0.0"",0.0""]REL","HO[-300.0"",0.0""]REL",3,1.04,-9.8,551.9,13.8,-29.5,325.0,7.0,HET230-XFFTS2 (RefFeed: 1),CO_JO204 (221.152); CO_JO204 (221.152),"calibrate(mode='COLD',time=[10],autolevel='ON')",CPE,FMA,0 days 00:01:15.000000000,-,CO_JO204
507,2016-12-12 09:51:35,95514,10:46:39,JO204_C,0.0,10:13:48.1000,-00:54:56.5000,-20.8,66.7,-4.3,-4.0,0.25,0.06,0.14,ON,ONOFF,RASTER,SINGLE,LINEAR,"WOB 150.0,0.5,SYM,119","EQ[0.0"",0.0""]REL",,20,1.03,-9.8,551.9,13.9,-29.4,325.0,6.1,HET230-XFFTS2 (RefFeed: 1),CO_JO204 (221.152); CO_JO204 (221.152),"on(time=20,drift='NO',feeds=[],offsets=[],offsets_unit='arcsec',on2cal=0)",CPE,FMA,0 days 00:08:46.000000000,-,CO_JO204
508,2016-12-12 10:00:22,95515,10:55:28,JO204_C,0.0,10:13:48.1000,-00:54:56.5000,-25.7,65.9,-4.3,-4.0,0.25,0.06,0.14,ON,CAL,RASTER,SINGLE,LINEAR,TP,"EQ[0.0"",0.0""]REL","HO[-300.0"",0.0""]REL",3,1.01,-8.9,551.9,11.6,-30.5,327.0,6.9,HET230-XFFTS2 (RefFeed: 1),CO_JO204 (221.152); CO_JO204 (221.152),"calibrate(mode='COLD',time=[10],autolevel='ON')",CPE,FMA,0 days 00:00:00.000000000,[Setting APEX/TSGEN/cmdMode failed. Setting blank/sync mode failed for APEX/TSGEN.],CO_JO204
509,2016-12-12 10:00:37,95516,10:55:43,JO204_C,0.0,10:13:48.1000,-00:54:56.5000,-26.0,65.8,-4.3,-4.0,0.25,0.06,0.14,ON,ONOFF,RASTER,SINGLE,LINEAR,"WOB 150.0,0.5,SYM,119","EQ[0.0"",0.0""]REL",,20,1.01,-8.9,551.9,11.6,-30.5,325.0,7.9,HET230-XFFTS2 (RefFeed: 1),CO_JO204 (221.152); CO_JO204 (221.152),"on(time=20,drift='NO',feeds=[],offsets=[],offsets_unit='arcsec',on2cal=0)",CPE,FMA,0 days 00:08:44.000000000,-,CO_JO204
